step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
1230,49.541,2.6901,-28.761,10.193,-76.70,2.563,0.424,-29.166,10.067,0.0958,-0.0226,0.028,0.000,0.197,-0.035
1231,49.582,1.9350,-28.727,10.096,-76.32,2.551,0.424,-29.113,9.919,0.0960,-0.0841,0.022,0.000,0.197,-0.023
1232,49.621,2.1869,-28.693,9.999,-75.95,2.556,0.428,-29.113,9.919,0.0989,-0.0992,0.021,0.000,0.197,0.002
1233,49.660,2.3567,-28.658,9.902,-75.57,2.554,0.422,-29.059,9.771,0.0983,-0.0598,0.024,0.000,0.197,0.030
1234,49.701,2.5399,-28.622,9.807,-75.19,2.528,0.423,-29.004,9.624,0.0968,-0.0180,0.028,0.000,0.197,0.028
1235,49.740,1.9499,-28.585,9.711,-74.80,2.530,0.427,-29.004,9.624,0.0968,-0.0123,0.029,0.000,0.196,-0.008
1236,49.781,2.1824,-28.549,9.616,-74.40,2.534,0.421,-28.947,9.478,0.0958,-0.0183,0.028,0.000,0.196,-0.029
1237,49.821,1.9998,-28.511,9.522,-74.00,2.528,0.422,-28.888,9.332,0.0975,-0.0417,0.026,0.000,0.197,-0.026
1238,49.861,2.5801,-28.473,9.428,-73.61,2.519,0.426,-28.888,9.332,0.0961,0.0212,0.031,0.000,0.197,0.003
1239,49.900,1.9054,-28.434,9.334,-73.23,2.514,0.420,-28.828,9.187,0.0931,0.0100,0.030,0.000,0.197,0.033
1240,49.941,2.2737,-28.395,9.241,-72.85,2.518,0.421,-28.766,9.043,0.0946,0.0618,0.035,0.000,0.196,0.035
1241,49.980,2.3563,-28.355,9.148,-72.47,2.530,0.424,-28.766,9.043,0.0894,0.0129,0.031,0.000,0.196,-0.017
1242,50.021,2.1219,-28.315,9.054,-72.10,2.529,0.418,-28.703,8.899,0.0916,0.0025,0.030,0.000,0.197,-0.030
1243,50.061,2.5293,-28.274,8.961,-71.73,2.527,0.418,-28.639,8.756,0.0922,-0.0340,0.027,0.000,0.197,-0.007
1244,50.101,1.9978,-28.233,8.868,-71.36,2.537,0.421,-28.639,8.756,0.0952,-0.0304,0.027,0.000,0.197,0.012
1245,50.141,2.0411,-28.190,8.776,-71.00,2.528,0.415,-28.572,8.613,0.0988,-0.0266,0.027,0.000,0.197,0.026
1246,50.181,2.1791,-28.148,8.685,-70.65,2.517,0.415,-28.505,8.472,0.0954,-0.0085,0.029,0.000,0.197,0.012
1247,50.221,3.3357,-28.105,8.593,-70.27,2.526,0.418,-28.505,8.472,0.0975,-0.0055,0.029,0.000,0.197,-0.007
1248,50.261,2.0026,-28.061,8.501,-69.88,2.534,0.412,-28.436,8.330,0.1025,-0.0006,0.029,0.000,0.197,-0.037
1249,50.300,2.0218,-28.016,8.410,-69.48,2.520,0.413,-28.365,8.190,0.1152,-0.0653,0.024,0.000,0.197,-0.007
1250,50.341,2.0317,-27.970,8.320,-69.09,2.516,0.416,-28.365,8.190,0.1170,-0.0404,0.026,0.000,0.197,0.010
1251,50.381,2.4313,-27.924,8.230,-68.69,2.515,0.410,-28.293,8.051,0.1044,-0.1087,0.020,0.000,0.197,0.026
1252,50.421,2.1211,-27.876,8.140,-68.28,2.507,0.412,-28.220,7.912,0.1079,-0.1149,0.019,0.000,0.196,-0.006
1253,50.460,2.2817,-27.828,8.051,-67.85,2.510,0.416,-28.220,7.912,0.1076,-0.0266,0.027,0.000,0.196,-0.028
1254,50.501,2.2369,-27.780,7.963,-67.41,2.492,0.411,-28.145,7.774,0.1075,0.0280,0.032,0.000,0.196,-0.011
1255,50.540,2.1259,-27.731,7.877,-66.99,2.480,0.414,-28.068,7.636,0.1066,0.0555,0.034,0.000,0.196,0.006
1256,50.581,2.3539,-27.681,7.790,-66.58,2.485,0.416,-28.068,7.636,0.1038,0.0249,0.031,0.000,0.196,-0.006
1257,50.620,2.4406,-27.631,7.704,-66.17,2.478,0.413,-27.990,7.500,0.1047,0.0240,0.031,0.000,0.196,0.022
1258,50.660,2.1827,-27.580,7.617,-65.76,2.495,0.416,-27.911,7.364,0.1074,0.0056,0.030,0.000,0.196,0.024
1259,50.700,1.9362,-27.529,7.531,-65.34,2.512,0.417,-27.911,7.364,0.1082,-0.0173,0.028,0.000,0.196,-0.012
1260,50.740,2.2770,-27.476,7.445,-64.92,2.503,0.415,-27.830,7.230,0.0984,-0.0123,0.028,0.000,0.196,-0.021
1261,50.780,2.0976,-27.424,7.361,-64.51,2.488,0.419,-27.748,7.096,0.1018,0.0100,0.030,0.000,0.197,-0.007
1262,50.820,1.9571,-27.371,7.276,-64.08,2.499,0.418,-27.748,7.096,0.1072,0.0547,0.034,0.000,0.197,0.026
1263,50.861,2.0226,-27.317,7.191,-63.68,2.494,0.416,-27.665,6.963,0.1071,0.0637,0.035,0.000,0.197,0.016
1264,50.900,1.9769,-27.263,7.106,-63.29,2.503,0.420,-27.580,6.830,0.1061,0.0669,0.035,0.000,0.197,-0.018
1265,50.940,1.9842,-27.208,7.022,-62.88,2.504,0.419,-27.580,6.830,0.1021,0.0380,0.033,0.000,0.197,-0.006
1266,50.981,2.0633,-27.152,6.938,-62.46,2.509,0.418,-27.494,6.699,0.0978,0.0314,0.032,0.000,0.197,0.004
1267,51.020,1.9002,-27.095,6.855,-62.04,2.513,0.423,-27.406,6.569,0.0931,-0.0083,0.029,0.000,0.197,-0.016
1268,51.060,2.1837,-27.038,6.772,-61.64,2.509,0.420,-27.406,6.569,0.0936,-0.0287,0.027,0.000,0.197,0.014
1269,51.100,1.8528,-26.981,6.688,-61.26,2.516,0.418,-27.317,6.439,0.0948,-0.0056,0.029,0.000,0.197,0.030
1270,51.141,1.9706,-26.924,6.605,-60.89,2.528,0.423,-27.227,6.311,0.0980,-0.0503,0.025,0.000,0.197,0.010
1271,51.180,1.9224,-26.865,6.523,-60.52,2.517,0.419,-27.227,6.311,0.0977,-0.0023,0.029,0.000,0.197,-0.025
1272,51.220,2.1049,-26.807,6.441,-60.16,2.501,0.417,-27.135,6.183,0.0946,-0.0002,0.029,0.000,0.197,-0.026
1273,51.260,1.8879,-26.748,6.360,-59.77,2.511,0.422,-27.042,6.057,0.0938,0.0001,0.029,0.000,0.197,0.008
1274,51.300,2.0029,-26.689,6.278,-59.38,2.506,0.417,-27.042,6.057,0.0974,-0.0003,0.029,0.000,0.197,0.032
1275,51.341,2.3219,-26.629,6.197,-59.00,2.512,0.416,-26.948,5.931,0.0907,-0.0056,0.029,0.000,0.197,-0.011
1276,51.380,2.1475,-26.568,6.117,-58.63,2.508,0.421,-26.852,5.806,0.0887,-0.0283,0.027,0.000,0.197,-0.009
1277,51.420,2.0262,-26.508,6.037,-58.27,2.508,0.415,-26.852,5.806,0.0939,-0.0044,0.029,0.000,0.197,0.010
1278,51.459,2.0851,-26.446,5.957,-57.90,2.509,0.414,-26.755,5.683,0.0876,0.0285,0.032,0.000,0.197,-0.016
1279,51.500,2.2982,-26.385,5.878,-57.55,2.494,0.419,-26.657,5.560,0.0931,0.0313,0.032,0.000,0.197,-0.012
1280,51.540,3.2038,-26.323,5.799,-57.21,2.498,0.411,-26.657,5.560,0.0953,-0.0086,0.029,0.000,0.197,0.027
1281,51.580,2.2178,-26.260,5.720,-56.86,2.517,0.409,-26.558,5.439,0.0993,0.0132,0.031,0.000,0.197,0.017
1282,51.620,2.2131,-26.197,5.642,-56.50,2.513,0.414,-26.558,5.439,0.1034,-0.0076,0.029,0.000,0.197,-0.023
1283,51.660,2.4874,-26.133,5.565,-56.14,2.501,0.407,-26.457,5.318,0.1053,-0.0422,0.026,0.000,0.197,-0.051
1284,51.700,2.1684,-26.068,5.487,-55.76,2.516,0.407,-26.355,5.199,0.1086,-0.0216,0.028,0.000,0.197,-0.002
1285,51.740,2.0675,-26.003,5.411,-55.34,2.512,0.411,-26.355,5.199,0.1069,-0.0533,0.025,0.000,0.196,0.041
1286,51.780,2.4286,-25.936,5.335,-54.92,2.508,0.406,-26.252,5.080,0.1086,-0.0135,0.028,0.000,0.196,0.008
1287,51.819,2.3088,-25.869,5.260,-54.49,2.504,0.407,-26.147,4.963,0.1116,-0.0286,0.027,0.000,0.196,-0.014
1288,51.860,2.6066,-25.801,5.185,-54.06,2.497,0.411,-26.147,4.963,0.1153,-0.0342,0.026,0.000,0.196,-0.007
1289,51.900,2.4763,-25.733,5.111,-53.63,2.497,0.407,-26.041,4.847,0.1214,-0.0174,0.028,0.000,0.196,-0.021
1290,51.940,2.1325,-25.665,5.039,-53.22,2.489,0.409,-25.935,4.732,0.1226,0.0271,0.032,0.000,0.196,-0.016
1291,51.980,2.4388,-25.595,4.967,-52.77,2.480,0.413,-25.935,4.732,0.1251,0.0719,0.036,0.000,0.196,0.027
1292,52.020,2.1616,-25.524,4.896,-52.30,2.495,0.410,-25.826,4.618,0.1281,0.0816,0.037,0.000,0.196,0.026
1293,52.060,2.4459,-25.453,4.825,-51.82,2.501,0.415,-25.717,4.505,0.1247,0.0700,0.036,0.000,0.195,-0.023
1294,52.100,2.2860,-25.380,4.755,-51.33,2.490,0.420,-25.717,4.505,0.1144,0.0722,0.036,0.000,0.196,-0.048
1295,52.140,2.2496,-25.307,4.686,-50.83,2.506,0.419,-25.607,4.393,0.1053,0.1270,0.041,0.000,0.196,-0.003
1296,52.180,2.3803,-25.233,4.616,-50.33,2.527,0.424,-25.495,4.283,0.1095,0.1525,0.043,0.000,0.196,0.044
1297,52.221,2.2820,-25.159,4.548,-49.86,2.533,0.428,-25.495,4.283,0.1084,0.1221,0.041,0.000,0.196,0.038
1298,52.260,2.4826,-25.084,4.478,-49.43,2.540,0.426,-25.382,4.174,0.1121,0.0681,0.036,0.000,0.197,0.003
1299,52.300,2.0856,-25.009,4.409,-49.01,2.562,0.430,-25.268,4.065,0.1029,0.0207,0.032,0.000,0.197,-0.005
1300,52.340,2.3309,-24.933,4.339,-48.57,2.572,0.433,-25.268,4.065,0.0904,0.0164,0.032,0.000,0.197,-0.026
1301,52.380,2.0794,-24.855,4.271,-48.13,2.566,0.431,-25.153,3.959,0.0843,-0.0254,0.028,0.000,0.197,-0.039
1302,52.419,2.3895,-24.778,4.201,-47.70,2.563,0.434,-25.037,3.853,0.0894,-0.0006,0.030,0.000,0.198,0.017
1303,52.460,2.8921,-24.702,4.133,-47.31,2.570,0.437,-25.037,3.853,0.0834,0.0290,0.033,0.000,0.198,0.059
1304,52.501,2.2650,-24.625,4.065,-46.95,2.576,0.432,-24.920,3.748,0.0916,-0.0243,0.028,0.000,0.197,0.029
1305,52.540,2.6442,-24.548,3.996,-46.62,2.568,0.433,-24.801,3.645,0.0980,-0.0170,0.029,0.000,0.197,-0.028
1306,52.580,2.4196,-24.470,3.928,-46.30,2.562,0.436,-24.801,3.645,0.1001,-0.0776,0.023,0.000,0.198,-0.055
1307,52.620,2.2394,-24.392,3.861,-45.95,2.569,0.430,-24.682,3.543,0.0996,-0.1146,0.020,0.000,0.198,-0.018
1308,52.660,2.3562,-24.314,3.794,-45.58,2.576,0.430,-24.561,3.442,0.1018,-0.0849,0.022,0.000,0.197,0.008
1309,52.700,2.2767,-24.235,3.729,-45.19,2.546,0.434,-24.561,3.442,0.0980,-0.0376,0.027,0.000,0.197,0.028
1310,52.740,2.9417,-24.156,3.665,-44.79,2.529,0.429,-24.440,3.343,0.0977,-0.0028,0.030,0.000,0.196,0.004
1311,52.780,2.7631,-24.076,3.601,-44.38,2.541,0.430,-24.317,3.245,0.1041,-0.0163,0.028,0.000,0.196,0.002
1312,52.821,2.6683,-23.997,3.539,-43.98,2.540,0.435,-24.317,3.245,0.1008,-0.0104,0.029,0.000,0.196,-0.024
1313,52.860,2.1142,-23.916,3.476,-43.59,2.524,0.430,-24.194,3.148,0.1001,-0.0111,0.029,0.000,0.196,-0.035
1314,52.901,2.4082,-23.835,3.415,-43.21,2.527,0.431,-24.069,3.052,0.1065,-0.0284,0.027,0.000,0.197,0.004
1315,52.940,2.4904,-23.755,3.354,-42.81,2.528,0.436,-24.069,3.052,0.1127,-0.0323,0.027,0.000,0.196,0.064
1316,52.981,2.2621,-23.673,3.294,-42.40,2.537,0.431,-23.943,2.958,0.1079,-0.0190,0.028,0.000,0.196,0.022
1317,53.019,2.2549,-23.591,3.234,-42.00,2.525,0.433,-23.817,2.865,0.1032,0.0195,0.031,0.000,0.196,-0.039
1318,53.060,3.1437,-23.508,3.175,-41.58,2.516,0.438,-23.817,2.865,0.1009,-0.0200,0.028,0.000,0.196,-0.034
1319,53.099,2.5169,-23.426,3.117,-41.15,2.525,0.434,-23.689,2.773,0.0968,-0.0412,0.026,0.000,0.196,0.004
1320,53.141,2.5677,-23.342,3.060,-40.72,2.527,0.436,-23.561,2.683,0.0965,-0.0135,0.028,0.000,0.197,0.039
1321,53.180,3.2016,-23.258,3.002,-40.33,2.506,0.440,-23.561,2.683,0.0957,0.0375,0.033,0.000,0.197,0.032
1322,53.220,2.1766,-23.174,2.945,-39.95,2.516,0.435,-23.431,2.594,0.1024,0.0223,0.032,0.000,0.197,-0.002
1323,53.261,2.4023,-23.092,2.889,-39.58,2.529,0.437,-23.301,2.506,0.0993,-0.0057,0.029,0.000,0.197,-0.030
1324,53.300,2.1631,-23.007,2.834,-39.19,2.521,0.440,-23.301,2.506,0.1028,-0.0013,0.030,0.000,0.197,-0.032
1325,53.340,2.2194,-22.922,2.778,-38.81,2.512,0.435,-23.170,2.420,0.1056,0.0061,0.030,0.000,0.197,-0.011
1326,53.380,2.2022,-22.837,2.723,-38.41,2.524,0.437,-23.037,2.335,0.1005,-0.0159,0.028,0.000,0.197,0.024
1327,53.420,2.5890,-22.751,2.669,-38.00,2.524,0.440,-23.037,2.335,0.0939,-0.0184,0.028,0.000,0.196,0.031
1328,53.461,2.1582,-22.665,2.617,-37.59,2.526,0.437,-22.904,2.252,0.0969,-0.0251,0.027,0.000,0.196,-0.008
1329,53.501,2.4885,-22.579,2.564,-37.19,2.524,0.439,-22.770,2.170,0.0924,-0.0053,0.029,0.000,0.196,-0.030
1330,53.540,2.7079,-22.492,2.512,-36.81,2.517,0.441,-22.770,2.170,0.0944,0.0007,0.030,0.000,0.197,-0.014
1331,53.580,2.3431,-22.405,2.460,-36.43,2.521,0.437,-22.636,2.089,0.0905,-0.0164,0.028,0.000,0.197,0.020
1332,53.621,2.4328,-22.318,2.409,-36.06,2.506,0.439,-22.500,2.010,0.0848,-0.0149,0.028,0.000,0.197,0.033
1333,53.660,2.2278,-22.230,2.358,-35.70,2.509,0.440,-22.500,2.010,0.0844,-0.0028,0.029,0.000,0.197,0.012
1334,53.700,2.1046,-22.144,2.307,-35.34,2.522,0.435,-22.364,1.932,0.0855,0.0071,0.030,0.000,0.197,-0.019
1335,53.741,2.7755,-22.057,2.257,-34.98,2.519,0.436,-22.226,1.855,0.0889,-0.0102,0.029,0.000,0.197,-0.025
1336,53.780,2.4480,-21.969,2.207,-34.65,2.505,0.436,-22.226,1.855,0.0949,-0.0112,0.029,0.000,0.197,-0.006
1337,53.820,2.2328,-21.881,2.158,-34.32,2.508,0.430,-22.088,1.780,0.0992,-0.0468,0.025,0.000,0.197,0.014
1338,53.860,2.1389,-21.793,2.109,-33.98,2.514,0.432,-21.949,1.707,0.1013,0.0012,0.030,0.000,0.197,0.030
1339,53.900,3.1225,-21.704,2.062,-33.61,2.514,0.431,-21.949,1.707,0.0972,0.0206,0.031,0.000,0.196,-0.010
1340,53.941,3.6155,-21.614,2.015,-33.23,2.509,0.427,-21.810,1.635,0.0982,0.0151,0.031,0.000,0.196,-0.034
1341,53.981,2.5911,-21.525,1.969,-32.84,2.505,0.430,-21.670,1.564,0.1006,0.0470,0.034,0.000,0.196,-0.015
1342,54.021,3.4080,-21.434,1.924,-32.43,2.517,0.429,-21.670,1.564,0.0940,0.0654,0.035,0.000,0.196,0.006
1343,54.062,4.9878,-21.344,1.879,-32.04,2.516,0.426,-21.528,1.495,0.1013,0.0739,0.036,0.000,0.196,0.018
1344,54.101,2.2515,-21.254,1.836,-31.66,2.512,0.429,-21.387,1.428,0.1025,0.0810,0.037,0.000,0.197,0.019
1345,54.140,2.1965,-21.162,1.792,-31.29,2.532,0.428,-21.387,1.428,0.0978,0.1125,0.040,0.000,0.197,-0.003
1346,54.181,2.2631,-21.070,1.748,-30.89,2.551,0.424,-21.244,1.361,0.1007,0.0733,0.036,0.000,0.197,-0.027
1347,54.220,2.9378,-20.977,1.706,-30.49,2.547,0.428,-21.101,1.297,0.1004,0.0514,0.035,0.000,0.197,0.004
1348,54.260,2.2499,-20.883,1.663,-30.09,2.547,0.426,-21.101,1.297,0.0975,0.0684,0.036,0.000,0.197,0.005
1349,54.300,2.2064,-20.789,1.622,-29.69,2.565,0.423,-20.957,1.234,0.0923,0.0290,0.033,0.000,0.197,0.016
1350,54.340,2.2195,-20.694,1.580,-29.28,2.568,0.425,-20.813,1.172,0.0942,0.0067,0.031,0.000,0.197,0.008
1351,54.380,2.1541,-20.599,1.540,-28.89,2.579,0.425,-20.813,1.172,0.1062,-0.0032,0.030,0.000,0.197,-0.012
1352,54.420,2.2851,-20.505,1.499,-28.52,2.579,0.420,-20.668,1.112,0.1043,-0.0350,0.027,0.000,0.197,-0.010
1353,54.460,2.2544,-20.410,1.460,-28.14,2.572,0.421,-20.522,1.053,0.0994,-0.0414,0.027,0.000,0.197,-0.004
1354,54.499,2.0250,-20.314,1.421,-27.75,2.576,0.423,-20.522,1.053,0.0993,-0.0014,0.030,0.000,0.197,-0.017
1355,54.540,2.2261,-20.217,1.384,-27.34,2.568,0.418,-20.376,0.996,0.1102,-0.0191,0.028,0.000,0.197,-0.004
1356,54.581,2.1463,-20.121,1.346,-26.93,2.559,0.419,-20.229,0.941,0.1079,-0.0566,0.025,0.000,0.197,0.022
1357,54.620,3.0534,-20.024,1.310,-26.53,2.564,0.422,-20.229,0.941,0.1046,-0.1004,0.021,0.000,0.196,0.006
1358,54.660,2.2833,-19.927,1.275,-26.11,2.577,0.417,-20.081,0.887,0.1057,-0.1336,0.018,0.000,0.196,-0.023
1359,54.700,2.2193,-19.830,1.240,-25.67,2.558,0.419,-19.933,0.834,0.1066,-0.1282,0.018,0.000,0.196,-0.004
1360,54.741,2.6521,-19.733,1.207,-25.25,2.527,0.422,-19.933,0.834,0.1086,-0.0866,0.022,0.000,0.196,0.004
1361,54.779,2.2943,-19.637,1.174,-24.82,2.527,0.417,-19.784,0.783,0.1077,-0.0994,0.021,0.000,0.196,0.002
1362,54.820,2.1703,-19.541,1.142,-24.40,2.514,0.419,-19.635,0.734,0.1084,-0.1015,0.020,0.000,0.196,0.002
1363,54.860,2.0160,-19.446,1.112,-23.99,2.498,0.423,-19.635,0.734,0.1069,-0.1116,0.019,0.000,0.196,0.004
1364,54.900,2.0489,-19.350,1.082,-23.56,2.494,0.419,-19.486,0.686,0.1052,-0.0618,0.024,0.000,0.196,0.009
1365,54.940,2.0144,-19.254,1.054,-23.13,2.487,0.421,-19.335,0.640,0.0977,-0.0347,0.026,0.000,0.196,-0.012
1366,54.980,2.2480,-19.158,1.026,-22.71,2.468,0.424,-19.335,0.640,0.0943,-0.0374,0.026,0.000,0.196,-0.029
1367,55.020,2.0081,-19.063,0.998,-22.30,2.456,0.421,-19.185,0.596,0.1009,0.0328,0.032,0.000,0.196,-0.001
1368,55.060,2.2628,-18.968,0.970,-21.92,2.457,0.423,-19.034,0.553,0.0946,0.0212,0.031,0.000,0.196,0.052
1369,55.100,2.1558,-18.872,0.943,-21.55,2.468,0.423,-19.034,0.553,0.0943,0.0507,0.034,0.000,0.196,0.011
1370,55.140,2.8402,-18.777,0.917,-21.18,2.465,0.420,-18.882,0.511,0.0995,0.0633,0.035,0.000,0.197,-0.004
1371,55.181,2.7155,-18.681,0.891,-20.82,2.463,0.423,-18.730,0.471,0.1008,0.0456,0.033,0.000,0.197,-0.014
1372,55.220,2.2158,-18.585,0.865,-20.45,2.478,0.420,-18.730,0.471,0.0997,0.0221,0.031,0.000,0.197,-0.005
1373,55.260,2.1200,-18.490,0.841,-20.08,2.476,0.417,-18.578,0.433,0.1018,0.0132,0.030,0.000,0.197,0.017
1374,55.300,2.1164,-18.393,0.817,-19.70,2.482,0.422,-18.425,0.396,0.0972,0.0561,0.034,0.000,0.197,0.017
1375,55.341,2.4811,-18.296,0.794,-19.30,2.492,0.418,-18.425,0.396,0.1003,0.0921,0.038,0.000,0.197,0.005
1376,55.381,3.2350,-18.199,0.771,-18.90,2.494,0.417,-18.272,0.361,0.1068,0.1434,0.042,0.000,0.197,-0.022
1377,55.422,2.1163,-18.101,0.749,-18.52,2.496,0.422,-18.119,0.328,0.1092,0.1480,0.043,0.000,0.197,-0.041
1378,55.460,2.7525,-18.002,0.728,-18.13,2.508,0.417,-18.119,0.328,0.1114,0.1255,0.041,0.000,0.197,0.010
1379,55.500,2.2477,-17.903,0.708,-17.73,2.522,0.416,-17.965,0.296,0.1164,0.1683,0.045,0.000,0.197,0.035
1380,55.541,2.1951,-17.803,0.688,-17.30,2.552,0.423,-17.811,0.266,0.1170,0.0943,0.039,0.000,0.197,0.007
1381,55.581,2.0224,-17.702,0.670,-16.84,2.567,0.419,-17.811,0.266,0.1211,0.0651,0.036,0.000,0.197,-0.027
1382,55.621,1.9936,-17.600,0.653,-16.38,2.568,0.419,-17.656,0.237,0.1212,0.0069,0.031,0.000,0.197,-0.025
1383,55.661,2.0878,-17.498,0.636,-15.91,2.579,0.426,-17.502,0.210,0.1235,-0.0224,0.028,0.000,0.197,-0.010
1384,55.700,2.0889,-17.395,0.621,-15.42,2.591,0.425,-17.502,0.210,0.1151,0.0181,0.032,0.000,0.197,-0.001
1385,55.741,2.3163,-17.292,0.607,-14.92,2.580,0.426,-17.347,0.185,0.1138,0.0148,0.032,0.000,0.197,0.013
1386,55.781,1.9808,-17.189,0.594,-14.42,2.578,0.433,-17.191,0.161,0.1115,-0.0212,0.029,0.000,0.197,0.038
1387,55.821,2.0415,-17.085,0.581,-13.94,2.590,0.433,-17.191,0.161,0.1099,-0.0974,0.022,0.000,0.197,0.026
1388,55.860,2.0460,-16.982,0.569,-13.47,2.591,0.433,-17.036,0.139,0.1128,-0.0935,0.022,0.000,0.197,-0.026
1389,55.901,2.0738,-16.879,0.557,-13.03,2.571,0.439,-16.880,0.118,0.1114,-0.1066,0.021,0.000,0.197,-0.053
1390,55.941,1.9923,-16.777,0.546,-12.60,2.562,0.440,-16.880,0.118,0.1042,-0.0880,0.022,0.000,0.197,-0.010
1391,55.981,2.5290,-16.674,0.536,-12.14,2.559,0.439,-16.724,0.099,0.0971,-0.1045,0.021,0.000,0.197,0.029
1392,56.021,2.1314,-16.572,0.527,-11.69,2.547,0.445,-16.568,0.082,0.0983,-0.0805,0.023,0.000,0.196,0.028
1393,56.061,2.1551,-16.470,0.518,-11.26,2.529,0.446,-16.568,0.082,0.0982,-0.0170,0.028,0.000,0.196,0.005
1394,56.101,1.9065,-16.369,0.508,-10.87,2.527,0.444,-16.412,0.067,0.0883,0.0132,0.031,0.000,0.197,-0.008
1395,56.142,2.1870,-16.268,0.500,-10.48,2.523,0.448,-16.255,0.053,0.0853,0.0314,0.032,0.000,0.196,-0.024
1396,56.182,2.8888,-16.168,0.493,-10.10,2.517,0.448,-16.255,0.053,0.0746,0.0279,0.032,0.000,0.197,-0.039
1397,56.220,2.0139,-16.067,0.484,-9.74,2.510,0.445,-16.099,0.040,0.0806,0.0106,0.031,0.000,0.197,0.013
1398,56.259,2.2878,-15.966,0.476,-9.40,2.524,0.447,-15.942,0.030,0.0711,0.0782,0.037,0.000,0.197,0.068
1399,56.300,2.2417,-15.865,0.468,-9.09,2.539,0.446,-15.942,0.030,0.0728,0.0536,0.035,0.000,0.197,0.022
1400,56.340,2.1440,-15.764,0.461,-8.78,2.537,0.441,-15.785,0.021,0.0755,0.0413,0.034,0.000,0.197,-0.043
1401,56.381,1.9955,-15.662,0.454,-8.50,2.530,0.442,-15.628,0.013,0.0761,0.0298,0.033,0.000,0.198,-0.041
1402,56.420,2.0337,-15.562,0.447,-8.22,2.548,0.439,-15.628,0.013,0.0706,0.0506,0.034,0.000,0.198,0.018
1403,56.460,2.3208,-15.460,0.441,-7.91,2.553,0.433,-15.471,0.007,0.0660,0.0602,0.035,0.000,0.198,0.051
1404,56.500,2.1377,-15.358,0.435,-7.61,2.555,0.434,-15.314,0.003,0.0599,0.0324,0.033,0.000,0.198,0.024
1405,56.539,2.3188,-15.255,0.429,-7.33,2.557,0.430,-15.314,0.003,0.0636,0.0040,0.031,0.000,0.198,-0.016
1406,56.580,2.2595,-15.152,0.423,-7.06,2.565,0.422,-15.157,0.001,0.0639,-0.0544,0.025,0.000,0.198,-0.015
1407,56.619,1.9885,-15.050,0.417,-6.81,2.570,0.420,-15.000,0.000,0.0595,-0.0357,0.027,0.000,0.199,-0.016
1408,56.661,2.0818,-14.947,0.413,-6.56,2.569,0.415,-14.900,0.000,0.0514,-0.0957,0.022,0.000,0.199,0.000
1409,56.700,1.9990,-14.844,0.408,-6.30,2.550,0.410,-14.800,0.000,0.0573,-0.1313,0.018,0.000,0.198,0.030
1410,56.739,2.2235,-14.743,0.403,-6.07,2.550,0.405,-14.700,0.000,0.0523,-0.0644,0.024,0.000,0.198,0.027
1411,56.781,2.0686,-14.641,0.398,-5.84,2.545,0.400,-14.600,0.000,0.0473,-0.1087,0.020,0.000,0.198,-0.015
1412,56.819,2.0412,-14.540,0.394,-5.62,2.532,0.396,-14.500,0.000,0.0386,-0.0894,0.022,0.000,0.198,-0.050
1413,56.861,2.7792,-14.439,0.390,-5.42,2.511,0.392,-14.400,0.000,0.0392,-0.0667,0.024,0.000,0.199,-0.017
1414,56.899,2.1188,-14.338,0.385,-5.23,2.497,0.387,-14.300,0.000,0.0386,-0.0659,0.024,0.000,0.199,0.045
1415,56.940,1.9646,-14.238,0.381,-5.06,2.497,0.383,-14.200,0.000,0.0289,-0.0470,0.025,0.000,0.198,0.042
1416,56.981,1.9148,-14.140,0.377,-4.91,2.501,0.379,-14.100,0.000,0.0255,-0.0535,0.024,0.000,0.198,-0.026
1417,57.020,2.1833,-14.040,0.372,-4.76,2.487,0.374,-14.000,0.000,0.0317,-0.0713,0.023,0.000,0.199,-0.046
1418,57.060,1.9534,-13.941,0.367,-4.64,2.469,0.369,-13.900,0.000,0.0295,-0.0881,0.021,0.000,0.199,0.013
1419,57.100,1.9658,-13.842,0.362,-4.53,2.466,0.365,-13.800,0.000,0.0208,-0.0943,0.021,0.000,0.199,0.054
1420,57.140,2.2037,-13.745,0.358,-4.43,2.471,0.361,-13.700,0.000,0.0207,-0.0938,0.021,0.000,0.199,0.008
1421,57.180,2.2479,-13.647,0.353,-4.32,2.458,0.356,-13.600,0.000,0.0167,-0.0574,0.024,0.000,0.199,-0.033
1422,57.219,2.0346,-13.549,0.348,-4.23,2.435,0.352,-13.500,0.000,0.0244,-0.0234,0.027,0.000,0.199,-0.020
1423,57.260,1.9995,-13.451,0.343,-4.15,2.428,0.347,-13.500,0.000,0.0235,-0.0059,0.028,0.000,0.200,0.039
1424,57.300,2.3771,-13.354,0.338,-4.08,2.431,0.341,-13.400,0.000,0.0239,0.0321,0.031,0.000,0.199,0.021
1425,57.339,2.8947,-13.259,0.334,-4.02,2.433,0.337,-13.300,0.000,0.0180,0.0405,0.032,0.000,0.199,-0.020
1426,57.380,2.0728,-13.161,0.330,-3.94,2.428,0.332,-13.200,0.000,0.0231,0.0489,0.033,0.000,0.199,-0.028
1427,57.420,2.0453,-13.064,0.325,-3.85,2.440,0.327,-13.100,0.000,0.0133,0.0573,0.034,0.000,0.200,0.026
